event_slug,timestamp_ms,timestamp_iso,timestamp_est,event_type,price,size,size_change,side,best_bid,best_ask,token_id,is_winning_token,outcome,time_since_ticker_change_ms,ticker_changed_recently,old_tick_size,new_tick_size,market_resolved,error_message
btc-15min-up-or-down-22:45,1771559923124,2026-02-20 03:58:43,2026-02-19 22:58:43,bid,0.99,2922.4,1560.3100000000002,BID,0.99,N/A,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
btc-15min-up-or-down-22:45,1771559925591,2026-02-20 03:58:45,2026-02-19 22:58:45,bid,0.99,1619.05,72.72000000000003,BID,0.99,N/A,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
sol-15min-up-or-down-22:45,1771559926802,2026-02-20 03:58:46,2026-02-19 22:58:46,ask,0.99,863.5,863.5,ASK,0.89,0.94,68192556410935456063528990058601530609471944814201018175672460563352420064776,false,Down,-1,false,,,false,
btc-15min-up-or-down-22:45,1771559930096,2026-02-20 03:58:50,2026-02-19 22:58:50,bid,0.99,1512.89,78.34000000000015,BID,0.99,N/A,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
btc-15min-up-or-down-22:45,1771559932518,2026-02-20 03:58:52,2026-02-19 22:58:52,bid,0.99,1566.9,69.0,BID,0.99,N/A,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
btc-15min-up-or-down-22:45,1771559935379,2026-02-20 03:58:55,2026-02-19 22:58:55,bid,0.99,2133.4,977.0,BID,0.99,N/A,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
btc-15min-up-or-down-22:45,1771559944996,2026-02-20 03:59:05,2026-02-19 22:59:05,bid,0.99,2063.0,111.58999999999992,BID,0.99,N/A,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
btc-15min-up-or-down-22:45,1771559950248,2026-02-20 03:59:10,2026-02-19 22:59:10,ask,0.99,12.0,9.0,ASK,0.98,0.99,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
btc-15min-up-or-down-22:45,1771559950325,2026-02-20 03:59:10,2026-02-19 22:59:10,ask,0.99,10.92,3.9799999999999995,ASK,0.98,0.99,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
btc-15min-up-or-down-22:45,1771559950788,2026-02-20 03:59:10,2026-02-19 22:59:10,ask,0.99,475.0,464.08,ASK,0.98,0.99,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
btc-15min-up-or-down-22:45,1771559951470,2026-02-20 03:59:11,2026-02-19 22:59:11,ask,0.99,601.69,126.69000000000005,ASK,0.98,0.99,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
btc-15min-up-or-down-22:45,1771559951829,2026-02-20 03:59:11,2026-02-19 22:59:11,ask,0.99,600.67,3.9799999999999045,ASK,0.98,0.99,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
btc-15min-up-or-down-22:45,1771559951934,2026-02-20 03:59:11,2026-02-19 22:59:11,ask,0.99,608.67,8.0,ASK,0.97,0.99,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
btc-15min-up-or-down-22:45,1771559952142,2026-02-20 03:59:12,2026-02-19 22:59:12,ask,0.99,698.67,90.0,ASK,0.98,0.99,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
btc-15min-up-or-down-22:45,1771559952408,2026-02-20 03:59:12,2026-02-19 22:59:12,ask,0.99,713.67,15.0,ASK,0.98,0.99,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
btc-15min-up-or-down-22:45,1771559952531,2026-02-20 03:59:12,2026-02-19 22:59:12,ask,0.99,764.17,100.0,ASK,0.98,0.99,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
sol-15min-up-or-down-22:45,1771559954995,2026-02-20 03:59:15,2026-02-19 22:59:15,ask,0.99,959.81,101.30999999999995,ASK,0.94,0.97,68192556410935456063528990058601530609471944814201018175672460563352420064776,false,Down,-1,false,,,false,
btc-15min-up-or-down-22:45,1771559955683,2026-02-20 03:59:15,2026-02-19 22:59:15,ask,0.99,834.09,113.0,ASK,0.97,0.99,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
btc-15min-up-or-down-22:45,1771559956457,2026-02-20 03:59:16,2026-02-19 22:59:16,ask,0.99,839.09,5.0,ASK,0.9,0.99,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
btc-15min-up-or-down-22:45,1771559956880,2026-02-20 03:59:16,2026-02-19 22:59:16,ask,0.99,347.0,22.0,ASK,0.91,0.96,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
btc-15min-up-or-down-22:45,1771559957789,2026-02-20 03:59:17,2026-02-19 22:59:17,ask,0.99,8242.0,7983.0,ASK,0.9,0.95,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
btc-15min-up-or-down-22:45,1771559962630,2026-02-20 03:59:22,2026-02-19 22:59:22,ask,0.99,8220.0,5.0,ASK,0.93,0.98,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
btc-15min-up-or-down-22:45,1771559963254,2026-02-20 03:59:23,2026-02-19 22:59:23,ask,0.99,8310.0,90.0,ASK,0.94,0.98,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
btc-15min-up-or-down-22:45,1771559963344,2026-02-20 03:59:23,2026-02-19 22:59:23,ask,0.99,8315.0,5.0,ASK,0.94,0.98,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
btc-15min-up-or-down-22:45,1771559963532,2026-02-20 03:59:23,2026-02-19 22:59:23,ask,0.99,8315.0,5.0,ASK,0.95,0.97,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
btc-15min-up-or-down-22:45,1771559963629,2026-02-20 03:59:23,2026-02-19 22:59:23,ask,0.99,8315.0,5.0,ASK,0.95,0.98,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
sol-15min-up-or-down-22:45,1771559963689,2026-02-20 03:59:23,2026-02-19 22:59:23,ask,0.99,772.81,5.0,ASK,0.97,0.98,68192556410935456063528990058601530609471944814201018175672460563352420064776,false,Down,-1,false,,,false,
btc-15min-up-or-down-22:45,1771559965715,2026-02-20 03:59:25,2026-02-19 22:59:25,ask,0.99,8325.0,10.0,ASK,0.96,0.97,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
btc-15min-up-or-down-22:45,1771559966379,2026-02-20 03:59:26,2026-02-19 22:59:26,ask,0.99,8333.0,13.0,ASK,0.97,0.98,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
btc-15min-up-or-down-22:45,1771559968037,2026-02-20 03:59:28,2026-02-19 22:59:28,ask,0.99,8333.0,5.0,ASK,0.97,0.98,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
btc-15min-up-or-down-22:45,1771559969444,2026-02-20 03:59:29,2026-02-19 22:59:29,ask,0.99,8343.95,10.950000000000728,ASK,0.97,0.98,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
sol-15min-up-or-down-22:45,1771559970427,2026-02-20 03:59:30,2026-02-19 22:59:30,ask,0.99,772.81,5.0,ASK,0.97,0.98,68192556410935456063528990058601530609471944814201018175672460563352420064776,false,Down,-1,false,,,false,
sol-15min-up-or-down-22:45,1771559972151,2026-02-20 03:59:32,2026-02-19 22:59:32,ask,0.99,895.81,150.0,ASK,0.92,0.97,68192556410935456063528990058601530609471944814201018175672460563352420064776,false,Down,-1,false,,,false,
btc-15min-up-or-down-22:45,1771559972917,2026-02-20 03:59:32,2026-02-19 22:59:32,ask,0.99,8393.25,189.0,ASK,0.98,0.99,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
btc-15min-up-or-down-22:45,1771559974429,2026-02-20 03:59:34,2026-02-19 22:59:34,ask,0.99,8329.91,100.70000000000073,ASK,0.97,0.99,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
sol-15min-up-or-down-22:45,1771559977291,2026-02-20 03:59:37,2026-02-19 22:59:37,ask,0.99,908.81,13.0,ASK,0.96,0.98,68192556410935456063528990058601530609471944814201018175672460563352420064776,false,Down,-1,false,,,false,
btc-15min-up-or-down-22:45,1771559982648,2026-02-20 03:59:42,2026-02-19 22:59:42,ask,0.99,7525.48,29.36999999999989,ASK,0.98,0.99,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
btc-15min-up-or-down-22:45,1771559983576,2026-02-20 03:59:43,2026-02-19 22:59:43,ask,0.99,7531.64,9.38000000000011,ASK,0.98,0.99,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
btc-15min-up-or-down-22:45,1771559993195,2026-02-20 03:59:53,2026-02-19 22:59:53,ask,0.99,6529.07,4.979999999999563,ASK,0.98,0.99,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
btc-15min-up-or-down-22:45,1771559996210,2026-02-20 03:59:56,2026-02-19 22:59:56,ask,0.99,6096.46,9.930000000000291,ASK,0.98,0.99,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
sol-15min-up-or-down-22:45,1771559998968,2026-02-20 03:59:59,2026-02-19 22:59:59,bid,0.99,7.92,7.92,BID,0.99,N/A,68192556410935456063528990058601530609471944814201018175672460563352420064776,false,Down,-1,false,,,false,
eth-15min-up-or-down-22:45,1771559999034,2026-02-20 03:59:59,2026-02-19 22:59:59,ask,0.99,2885.7,2885.7,ASK,0.72,0.95,94162840300565024302802455945614813451540873892218866893636225325666740745322,false,Down,-1,false,,,false,
btc-15min-up-or-down-22:45,1771559999052,2026-02-20 03:59:59,2026-02-19 22:59:59,bid,0.99,8522.72,8458.66,BID,0.99,N/A,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
btc-15min-up-or-down-22:45,1771559999102,2026-02-20 03:59:59,2026-02-19 22:59:59,bid,0.99,9151.07,628.3500000000004,BID,0.99,N/A,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
sol-15min-up-or-down-22:45,1771559999229,2026-02-20 03:59:59,2026-02-19 22:59:59,bid,0.99,7997.94,7990.0199999999995,BID,0.99,N/A,68192556410935456063528990058601530609471944814201018175672460563352420064776,false,Down,-1,false,,,false,
sol-15min-up-or-down-22:45,1771559999390,2026-02-20 03:59:59,2026-02-19 22:59:59,bid,0.99,8991.97,994.0299999999997,BID,0.99,N/A,68192556410935456063528990058601530609471944814201018175672460563352420064776,false,Down,-1,false,,,false,
btc-15min-up-or-down-22:45,1771559999551,2026-02-20 03:59:59,2026-02-19 22:59:59,bid,0.99,9826.53,675.460000000001,BID,0.99,N/A,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
sol-15min-up-or-down-22:45,1771559999556,2026-02-20 03:59:59,2026-02-19 22:59:59,bid,0.99,9347.03,387.9500000000007,BID,0.99,N/A,68192556410935456063528990058601530609471944814201018175672460563352420064776,false,Down,-1,false,,,false,
eth-15min-up-or-down-22:45,1771559999796,2026-02-20 03:59:59,2026-02-19 22:59:59,bid,0.99,11448.91,11448.91,BID,0.99,N/A,94162840300565024302802455945614813451540873892218866893636225325666740745322,false,Down,-1,false,,,false,
sol-15min-up-or-down-22:45,1771560000071,2026-02-20 04:00:00,2026-02-19 23:00:00,bid,0.99,34598.14,25251.11,BID,0.99,N/A,68192556410935456063528990058601530609471944814201018175672460563352420064776,false,Down,-1,false,,,false,
btc-15min-up-or-down-22:45,1771560000394,2026-02-20 04:00:00,2026-02-19 23:00:00,bid,0.99,61315.61,51489.08,BID,0.99,N/A,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
eth-15min-up-or-down-22:45,1771560000512,2026-02-20 04:00:00,2026-02-19 23:00:00,bid,0.99,23350.31,12139.710000000001,BID,0.99,N/A,94162840300565024302802455945614813451540873892218866893636225325666740745322,false,Down,-1,false,,,false,
btc-15min-up-or-down-22:45,1771560000599,2026-02-20 04:00:00,2026-02-19 23:00:00,bid,0.99,73708.76,12393.149999999994,BID,0.99,N/A,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
btc-15min-up-or-down-22:45,1771560000771,2026-02-20 04:00:00,2026-02-19 23:00:00,bid,0.99,74098.77,390.0100000000093,BID,0.99,N/A,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
btc-15min-up-or-down-23:15,1771560002079,2026-02-20 04:00:02,2026-02-19 23:00:02,market_open,,,,,,,55878010595789075738181418477731460481527123275847754780710641002492802038715,false,Up,,false,,,false,
btc-15min-up-or-down-23:15,1771560002079,2026-02-20 04:00:02,2026-02-19 23:00:02,market_open,,,,,,,35741986048072307138185491228648217459208372908834858421549483519587476526702,false,Down,,false,,,false,
eth-15min-up-or-down-23:15,1771560002187,2026-02-20 04:00:02,2026-02-19 23:00:02,market_open,,,,,,,85052689790280498434305476989360508838955361848930290611384924037261793116084,false,Up,,false,,,false,
eth-15min-up-or-down-23:15,1771560002187,2026-02-20 04:00:02,2026-02-19 23:00:02,market_open,,,,,,,38966266012218198523397492003790426031309067688672694423995102003885406102159,false,Down,,false,,,false,
sol-15min-up-or-down-23:15,1771560002296,2026-02-20 04:00:02,2026-02-19 23:00:02,market_open,,,,,,,6716737253805212903209379723942418262609584496856000692237271490540335988598,false,Up,,false,,,false,
sol-15min-up-or-down-23:15,1771560002296,2026-02-20 04:00:02,2026-02-19 23:00:02,market_open,,,,,,,49767624552540577716510488535477565325263469934983034696375345785076111689627,false,Down,,false,,,false,
eth-15min-up-or-down-22:45,1771560003479,2026-02-20 04:00:03,2026-02-19 23:00:03,bid,0.99,476288.13,452937.82,BID,0.99,N/A,94162840300565024302802455945614813451540873892218866893636225325666740745322,false,Down,-1,false,,,false,
btc-15min-up-or-down-22:45,1771560006238,2026-02-20 04:00:06,2026-02-19 23:00:06,bid,0.99,565998.64,491899.87,BID,0.99,N/A,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
btc-15min-up-or-down-22:45,1771560017072,2026-02-20 04:00:17,2026-02-19 23:00:17,bid,0.99,561076.97,1082.3099999999395,BID,0.99,N/A,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
sol-15min-up-or-down-22:45,1771560025821,2026-02-20 04:00:25,2026-02-19 23:00:25,bid,0.99,447661.21,413063.07,BID,0.99,N/A,68192556410935456063528990058601530609471944814201018175672460563352420064776,false,Down,-1,false,,,false,
btc-15min-up-or-down-22:45,1771560045432,2026-02-20 04:00:45,2026-02-19 23:00:45,bid,0.99,560963.48,88.0,BID,0.99,N/A,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
eth-15min-up-or-down-22:45,1771560087920,2026-02-20 04:01:27,2026-02-19 23:01:27,bid,0.99,466029.22,89.0899999999674,BID,0.99,N/A,94162840300565024302802455945614813451540873892218866893636225325666740745322,false,Down,-1,false,,,false,
sol-15min-up-or-down-22:45,1771560102500,2026-02-20 04:01:42,2026-02-19 23:01:42,bid,0.99,447752.63,91.4199999999837,BID,0.99,N/A,68192556410935456063528990058601530609471944814201018175672460563352420064776,false,Down,-1,false,,,false,
btc-15min-up-or-down-22:45,1771560103219,2026-02-20 04:01:43,2026-02-19 23:01:43,bid,0.99,560955.46,43.46999999997206,BID,0.99,N/A,63505238923500439230800617197886262371760168118549635463826020611243383482772,false,Up,-1,false,,,false,
sol-15min-up-or-down-22:45,1771560215752,2026-02-20 04:03:35,2026-02-19 23:03:35,market_resolved,,,,,,,41649747308731137349669835571074605723773887141029227778141357418480739866869,false,Up,,false,,,true,
sol-15min-up-or-down-22:45,1771560215754,2026-02-20 04:03:35,2026-02-19 23:03:35,market_resolved,,,,,,,68192556410935456063528990058601530609471944814201018175672460563352420064776,true,Down,,false,,,true,
btc-15min-up-or-down-22:45,1771560257949,2026-02-20 04:04:17,2026-02-19 23:04:17,error,,,,,,,,,,,,,,false,WebSocket connection closed unexpectedly: no close frame received or sent
eth-15min-up-or-down-22:45,1771560257950,2026-02-20 04:04:17,2026-02-19 23:04:17,error,,,,,,,,,,,,,,false,WebSocket connection closed unexpectedly: no close frame received or sent
sol-15min-up-or-down-22:45,1771560257950,2026-02-20 04:04:17,2026-02-19 23:04:17,error,,,,,,,,,,,,,,true,WebSocket connection closed unexpectedly: no close frame received or sent
btc-15min-up-or-down-23:00,1771560257950,2026-02-20 04:04:17,2026-02-19 23:04:17,error,,,,,,,,,,,,,,false,WebSocket connection closed unexpectedly: no close frame received or sent
eth-15min-up-or-down-23:00,1771560257950,2026-02-20 04:04:17,2026-02-19 23:04:17,error,,,,,,,,,,,,,,false,WebSocket connection closed unexpectedly: no close frame received or sent
sol-15min-up-or-down-23:00,1771560257950,2026-02-20 04:04:17,2026-02-19 23:04:17,error,,,,,,,,,,,,,,false,WebSocket connection closed unexpectedly: no close frame received or sent
btc-15min-up-or-down-23:15,1771560257951,2026-02-20 04:04:17,2026-02-19 23:04:17,error,,,,,,,,,,,,,,false,WebSocket connection closed unexpectedly: no close frame received or sent
eth-15min-up-or-down-23:15,1771560257951,2026-02-20 04:04:17,2026-02-19 23:04:17,error,,,,,,,,,,,,,,false,WebSocket connection closed unexpectedly: no close frame received or sent
sol-15min-up-or-down-23:15,1771560257951,2026-02-20 04:04:17,2026-02-19 23:04:17,error,,,,,,,,,,,,,,false,WebSocket connection closed unexpectedly: no close frame received or sent
btc-15min-up-or-down-22:45,1771560276736,2026-02-20 04:04:36,2026-02-19 23:04:36,market_resolved,,,,,,,63505238923500439230800617197886262371760168118549635463826020611243383482772,true,Up,,false,,,true,
btc-15min-up-or-down-22:45,1771560276737,2026-02-20 04:04:36,2026-02-19 23:04:36,market_resolved,,,,,,,16137475391743442594707116907896986711794877057990289038896233808390184785792,false,Down,,false,,,true,
eth-15min-up-or-down-22:45,1771560398871,2026-02-20 04:06:38,2026-02-19 23:06:38,market_resolved,,,,,,,100898618266111749776749843265873225379164916494768665974606913536224099382356,false,Up,,false,,,true,
eth-15min-up-or-down-22:45,1771560398872,2026-02-20 04:06:38,2026-02-19 23:06:38,market_resolved,,,,,,,94162840300565024302802455945614813451540873892218866893636225325666740745322,true,Down,,false,,,true,
eth-15min-up-or-down-23:00,1771560475575,2026-02-20 04:07:55,2026-02-19 23:07:55,ask,0.99,4632.21,4632.21,ASK,0.94,0.95,23620372517969223974988194174830755382729434124397038903326890231075088422110,false,Down,-1,false,,,false,
eth-15min-up-or-down-23:00,1771560477093,2026-02-20 04:07:57,2026-02-19 23:07:57,ask,0.99,4750.51,131.30000000000018,ASK,0.94,0.95,23620372517969223974988194174830755382729434124397038903326890231075088422110,false,Down,-1,false,,,false,
eth-15min-up-or-down-23:00,1771560528704,2026-02-20 04:08:48,2026-02-19 23:08:48,ask,0.99,4652.21,13.0,ASK,0.96,0.97,23620372517969223974988194174830755382729434124397038903326890231075088422110,false,Down,-1,false,,,false,
eth-15min-up-or-down-23:00,1771560540914,2026-02-20 04:09:00,2026-02-19 23:09:00,ask,0.99,4662.21,10.0,ASK,0.96,0.98,23620372517969223974988194174830755382729434124397038903326890231075088422110,false,Down,-1,false,,,false,
eth-15min-up-or-down-23:00,1771560557411,2026-02-20 04:09:17,2026-02-19 23:09:17,ask,0.99,3901.21,239.0,ASK,0.97,0.98,23620372517969223974988194174830755382729434124397038903326890231075088422110,false,Down,-1,false,,,false,
eth-15min-up-or-down-23:00,1771560558372,2026-02-20 04:09:18,2026-02-19 23:09:18,ask,0.99,3955.21,54.0,ASK,0.97,0.98,23620372517969223974988194174830755382729434124397038903326890231075088422110,false,Down,-1,false,,,false,
eth-15min-up-or-down-23:00,1771560600565,2026-02-20 04:10:00,2026-02-19 23:10:00,ask,0.99,3048.99,5.0,ASK,0.98,0.99,23620372517969223974988194174830755382729434124397038903326890231075088422110,false,Down,-1,false,,,false,
eth-15min-up-or-down-23:00,1771560602975,2026-02-20 04:10:03,2026-02-19 23:10:03,ask,0.99,2235.99,10.0,ASK,0.98,0.99,23620372517969223974988194174830755382729434124397038903326890231075088422110,false,Down,-1,false,,,false,
eth-15min-up-or-down-23:00,1771560608286,2026-02-20 04:10:08,2026-02-19 23:10:08,ask,0.99,2281.0,331.0,ASK,0.98,0.99,23620372517969223974988194174830755382729434124397038903326890231075088422110,false,Down,-1,false,,,false,
eth-15min-up-or-down-23:00,1771560611237,2026-02-20 04:10:11,2026-02-19 23:10:11,ask,0.99,2265.0,5.0,ASK,0.97,0.99,23620372517969223974988194174830755382729434124397038903326890231075088422110,false,Down,-1,false,,,false,
eth-15min-up-or-down-23:00,1771560611720,2026-02-20 04:10:11,2026-02-19 23:10:11,ask,0.99,2268.0,3.0,ASK,0.97,0.99,23620372517969223974988194174830755382729434124397038903326890231075088422110,false,Down,-1,false,,,false,
sol-15min-up-or-down-23:00,1771560617019,2026-02-20 04:10:17,2026-02-19 23:10:17,ask,0.99,906.32,906.32,ASK,0.93,0.94,15189561807348296867162937022449669204047427150331764791283303835379868917143,false,Down,-1,false,,,false,
sol-15min-up-or-down-23:00,1771560640778,2026-02-20 04:10:40,2026-02-19 23:10:40,ask,0.99,797.63,5.0,ASK,0.95,0.98,15189561807348296867162937022449669204047427150331764791283303835379868917143,false,Down,-1,false,,,false,
eth-15min-up-or-down-23:00,1771560642533,2026-02-20 04:10:42,2026-02-19 23:10:42,bid,0.99,18466.72,18466.72,BID,0.99,N/A,23620372517969223974988194174830755382729434124397038903326890231075088422110,false,Down,-1,false,,,false,
eth-15min-up-or-down-23:00,1771560642763,2026-02-20 04:10:42,2026-02-19 23:10:42,bid,0.99,18439.43,2.709999999999127,BID,0.99,N/A,23620372517969223974988194174830755382729434124397038903326890231075088422110,false,Down,-1,false,,,false,
eth-15min-up-or-down-23:00,1771560646988,2026-02-20 04:10:47,2026-02-19 23:10:47,bid,0.99,18138.35,44.0,BID,0.99,N/A,23620372517969223974988194174830755382729434124397038903326890231075088422110,false,Down,-1,false,,,false,
sol-15min-up-or-down-23:00,1771560654129,2026-02-20 04:10:54,2026-02-19 23:10:54,ask,0.99,679.63,5.0,ASK,0.97,0.98,15189561807348296867162937022449669204047427150331764791283303835379868917143,false,Down,-1,false,,,false,
sol-15min-up-or-down-23:00,1771560655111,2026-02-20 04:10:55,2026-02-19 23:10:55,ask,0.99,687.63,8.0,ASK,0.97,0.98,15189561807348296867162937022449669204047427150331764791283303835379868917143,false,Down,-1,false,,,false,
sol-15min-up-or-down-23:00,1771560660332,2026-02-20 04:11:00,2026-02-19 23:11:00,ask,0.99,692.63,5.0,ASK,0.97,0.98,15189561807348296867162937022449669204047427150331764791283303835379868917143,false,Down,-1,false,,,false,
sol-15min-up-or-down-23:00,1771560660417,2026-02-20 04:11:00,2026-02-19 23:11:00,ask,0.99,809.63,117.0,ASK,0.95,0.97,15189561807348296867162937022449669204047427150331764791283303835379868917143,false,Down,-1,false,,,false,
eth-15min-up-or-down-23:00,1771560670746,2026-02-20 04:11:10,2026-02-19 23:11:10,tick_size_change,,,,,,,2007582782553669346134223205846622494636256032461982007633191523390973409453,false,Up,33,true,0.01,0.001,false,
eth-15min-up-or-down-23:00,1771560670747,2026-02-20 04:11:10,2026-02-19 23:11:10,tick_size_change,,,,,,,23620372517969223974988194174830755382729434124397038903326890231075088422110,false,Down,34,true,0.01,0.001,false,
eth-15min-up-or-down-23:00,1771560670747,2026-02-20 04:11:10,2026-02-19 23:11:10,tick_size_change,,,,,,,2007582782553669346134223205846622494636256032461982007633191523390973409453,false,Up,34,true,0.001,0.001,false,
eth-15min-up-or-down-23:00,1771560670748,2026-02-20 04:11:10,2026-02-19 23:11:10,tick_size_change,,,,,,,23620372517969223974988194174830755382729434124397038903326890231075088422110,false,Down,35,true,0.001,0.001,false,
eth-15min-up-or-down-23:00,1771560673217,2026-02-20 04:11:13,2026-02-19 23:11:13,ask,0.999,57.1,57.1,ASK,0.99,0.999,23620372517969223974988194174830755382729434124397038903326890231075088422110,false,Down,2504,true,,,false,
sol-15min-up-or-down-23:00,1771560673473,2026-02-20 04:11:13,2026-02-19 23:11:13,ask,0.99,796.63,109.0,ASK,0.95,0.96,15189561807348296867162937022449669204047427150331764791283303835379868917143,false,Down,-1,false,,,false,
eth-15min-up-or-down-23:00,1771560673712,2026-02-20 04:11:13,2026-02-19 23:11:13,bid,0.99,869.0,300.0,BID,0.99,0.997,23620372517969223974988194174830755382729434124397038903326890231075088422110,false,Down,2999,true,,,false,
eth-15min-up-or-down-23:00,1771560673712,2026-02-20 04:11:13,2026-02-19 23:11:13,ask,0.997,26.13,26.13,ASK,0.99,0.997,23620372517969223974988194174830755382729434124397038903326890231075088422110,false,Down,2999,true,,,false,
eth-15min-up-or-down-23:00,1771560673712,2026-02-20 04:11:13,2026-02-19 23:11:13,ask,0.999,1362.1,1305.0,ASK,0.99,0.997,23620372517969223974988194174830755382729434124397038903326890231075088422110,false,Down,2999,true,,,false,
eth-15min-up-or-down-23:00,1771560676009,2026-02-20 04:11:16,2026-02-19 23:11:16,bid,0.997,56.87,56.87,BID,0.997,0.998,23620372517969223974988194174830755382729434124397038903326890231075088422110,false,Down,5296,false,,,false,
eth-15min-up-or-down-23:00,1771560676009,2026-02-20 04:11:16,2026-02-19 23:11:16,ask,0.998,85.0,85.0,ASK,0.997,0.998,23620372517969223974988194174830755382729434124397038903326890231075088422110,false,Down,5296,false,,,false,
eth-15min-up-or-down-23:00,1771560676009,2026-02-20 04:11:16,2026-02-19 23:11:16,ask,0.999,1710.0,347.9000000000001,ASK,0.997,0.998,23620372517969223974988194174830755382729434124397038903326890231075088422110,false,Down,5296,false,,,false,
eth-15min-up-or-down-23:00,1771560680945,2026-02-20 04:11:20,2026-02-19 23:11:20,bid,0.997,256.87,200.0,BID,0.997,0.998,23620372517969223974988194174830755382729434124397038903326890231075088422110,false,Down,10232,false,,,false,
eth-15min-up-or-down-23:00,1771560680945,2026-02-20 04:11:20,2026-02-19 23:11:20,bid,0.991,12.82,12.82,BID,0.997,0.998,23620372517969223974988194174830755382729434124397038903326890231075088422110,false,Down,10232,false,,,false,
eth-15min-up-or-down-23:00,1771560680945,2026-02-20 04:11:20,2026-02-19 23:11:20,ask,0.999,1763.0,53.0,ASK,0.997,0.998,23620372517969223974988194174830755382729434124397038903326890231075088422110,false,Down,10232,false,,,false,
eth-15min-up-or-down-23:00,1771560681199,2026-02-20 04:11:21,2026-02-19 23:11:21,bid,0.998,45.0,45.0,BID,0.998,0.999,23620372517969223974988194174830755382729434124397038903326890231075088422110,false,Down,10486,false,,,false,
eth-15min-up-or-down-23:00,1771560682187,2026-02-20 04:11:22,2026-02-19 23:11:22,bid,0.998,395.0,350.0,BID,0.998,0.999,23620372517969223974988194174830755382729434124397038903326890231075088422110,false,Down,11474,false,,,false,
eth-15min-up-or-down-23:00,1771560691434,2026-02-20 04:11:31,2026-02-19 23:11:31,bid,0.998,595.0,200.0,BID,0.998,0.999,23620372517969223974988194174830755382729434124397038903326890231075088422110,false,Down,20721,false,,,false,
